,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4763,0.758,0.756,10.0,-5.059,0.0,0.138,0.0294,0.0,0.0906,0.406,145.068
4764,0.77,0.773,6.0,-7.746,0.0,0.186,0.193,5.16e-05,0.366,0.866,98.988
4765,0.828,0.487,6.0,-6.142,0.0,0.0343,0.247,1.86e-05,0.136,0.761,85.027
4766,0.623,0.651,4.0,-6.988,0.0,0.345,0.305,0.0,0.101,0.296,82.078
4767,0.764,0.475,0.0,-12.618,1.0,0.114,0.345,0.0,0.14,0.34,129.974
4768,0.554,0.481,0.0,-9.823,1.0,0.329,0.0139,0.0,0.0787,0.456,191.991
4769,0.923,0.599,6.0,-4.888,1.0,0.238,0.07,1.23e-06,0.0951,0.667,138.024
4770,0.861,0.521,1.0,-4.735,0.0,0.151,0.27,0.0,0.133,0.378,105.069
4771,0.626,0.526,7.0,-4.112,0.0,0.0452,0.0485,0.00627,0.107,0.17,127.977
4772,0.652,0.795,11.0,-5.192,0.0,0.174,0.156,0.0,0.123,0.788,135.018
4773,0.652,0.824,0.0,-4.798,1.0,0.118,0.121,0.0,0.181,0.322,84.015
4774,0.464,0.771,8.0,-4.503,1.0,0.336,0.0235,0.0,0.063,0.69,158.777
4775,0.465,0.735,6.0,-3.715,1.0,0.117,0.0711,0.0,0.0975,0.409,173.935
4776,0.674,0.752,11.0,-4.073,1.0,0.333,0.552,0.0,0.787,0.236,145.076
4777,0.927,0.535,6.0,-7.59,0.0,0.0911,0.0855,0.0,0.136,0.336,112.96
4778,0.718,0.679,11.0,-5.899,0.0,0.0706,0.00191,0.0104,0.385,0.205,157.97
4779,0.87,0.427,4.0,-6.711,1.0,0.0694,0.00122,0.000274,0.114,0.634,138.013
4780,0.883,0.553,6.0,-13.232,0.0,0.944,0.0161,0.0,0.228,0.578,91.753
4781,0.503,0.858,8.0,-6.296,1.0,0.0657,0.00757,0.00234,0.0803,0.419,133.615
4782,0.712,0.691,8.0,-8.157,1.0,0.128,0.122,0.0,0.0538,0.742,97.022
4783,0.844,0.553,8.0,-7.284,0.0,0.356,0.156,1.32e-06,0.0816,0.511,114.939
4784,0.892,0.548,6.0,-8.449,0.0,0.33,0.139,0.0,0.114,0.262,112.962
4785,0.654,0.818,5.0,-4.944,0.0,0.296,0.00949,0.0,0.0652,0.564,94.971
4786,0.852,0.764,8.0,-4.283,0.0,0.0631,0.0178,0.0,0.336,0.266,132.981
4787,0.558,0.864,11.0,-5.1,1.0,0.43,0.318,0.0,0.123,0.474,152.804
4788,0.894,0.327,5.0,-9.463,0.0,0.423,0.0146,8.59e-05,0.0938,0.233,140.005
4789,0.926,0.336,0.0,-9.326,0.0,0.594,0.0392,0.0,0.138,0.38,92.995
4790,0.833,0.673,1.0,-6.981,0.0,0.315,0.329,0.0,0.136,0.753,148.019
4791,0.895,0.49,10.0,-10.31,0.0,0.251,0.0125,0.00101,0.142,0.257,83.508
4792,0.921,0.373,6.0,-11.513,1.0,0.328,0.212,0.0,0.105,0.179,125.981
4793,0.782,0.432,1.0,-10.155,0.0,0.298,0.00527,1.14e-06,0.138,0.401,98.004
4794,0.842,0.301,1.0,-7.318,1.0,0.206,0.0136,0.0,0.121,0.0731,129.009
4795,0.804,0.632,10.0,-8.018,0.0,0.0726,0.00186,0.000134,0.0667,0.342,137.994
4796,0.835,0.413,1.0,-9.81,1.0,0.396,0.373,0.00133,0.101,0.111,149.004
4797,0.836,0.67,5.0,-6.907,0.0,0.23,0.00826,0.000355,0.0837,0.556,107.018
4798,0.799,0.559,10.0,-6.56,0.0,0.45,0.196,0.0,0.373,0.299,96.769
4799,0.61,0.76,0.0,-5.788,1.0,0.378,0.0306,0.0,0.246,0.352,89.856
4800,0.413,0.928,9.0,-3.671,1.0,0.321,0.106,0.0,0.331,0.469,83.203
4801,0.547,0.678,8.0,-3.292,1.0,0.282,0.515,0.0,0.564,0.61,136.348
4802,0.412,0.548,10.0,-6.981,1.0,0.243,0.0173,0.0,0.181,0.176,81.293
4803,0.667,0.533,11.0,-7.552,1.0,0.0947,0.135,0.0,0.119,0.398,135.113
4804,0.759,0.616,4.0,-3.767,0.0,0.284,0.325,0.0,0.116,0.641,76.662
4805,0.8,0.622,1.0,-5.214,1.0,0.237,0.278,0.000635,0.148,0.33,153.004
4806,0.644,0.556,1.0,-6.998,1.0,0.332,0.122,0.0,0.0752,0.422,89.581
4807,0.693,0.533,9.0,-6.421,1.0,0.0366,0.347,0.0,0.287,0.238,120.018
4808,0.611,0.741,0.0,-4.454,1.0,0.127,0.132,0.0,0.121,0.217,128.126
4809,0.461,0.875,7.0,-3.932,1.0,0.122,0.308,0.0,0.318,0.355,84.1
4810,0.564,0.541,8.0,-8.848,1.0,0.214,0.01,0.0,0.27,0.16,146.938
4811,0.886,0.427,6.0,-10.028,1.0,0.145,0.0312,0.00099,0.0906,0.23,108.034
4812,0.774,0.617,5.0,-6.285,0.0,0.0396,0.0512,0.0,0.185,0.289,137.824
4813,0.543,0.394,8.0,-9.637,1.0,0.0864,0.695,0.000239,0.108,0.118,137.811
4814,0.828,0.49,11.0,-9.278,1.0,0.0593,0.0336,2.71e-05,0.0867,0.279,107.968
4815,0.745,0.669,9.0,-3.613,1.0,0.129,0.522,0.0,0.154,0.699,143.164
4816,0.79,0.47,1.0,-8.594,1.0,0.223,0.49,0.0,0.0884,0.53,126.992
4817,0.604,0.724,6.0,-4.53,0.0,0.397,0.149,0.0,0.0864,0.675,140.078
4818,0.704,0.645,2.0,-7.647,1.0,0.374,0.0769,0.0,0.107,0.36,106.082
4819,0.511,0.793,3.0,-2.208,0.0,0.311,0.0431,0.0,0.0501,0.799,81.331
4820,0.863,0.589,7.0,-4.263,1.0,0.258,0.0239,4.7e-06,0.0405,0.773,91.962
4821,0.812,0.628,10.0,-6.164,0.0,0.0682,0.0634,0.0,0.254,0.485,123.004
4822,0.778,0.405,11.0,-8.762,0.0,0.0656,0.112,0.0,0.104,0.0605,120.981
4823,0.791,0.577,1.0,-6.555,1.0,0.0367,0.498,0.47,0.12,0.217,115.07
4824,0.851,0.536,1.0,-5.026,1.0,0.0657,0.219,0.0,0.127,0.186,130.005
4825,0.911,0.665,8.0,-5.169,0.0,0.249,0.0271,0.0,0.0656,0.408,140.136
4826,0.752,0.582,0.0,-5.516,1.0,0.0372,0.000652,0.0,0.412,0.249,128.025
4827,0.667,0.381,3.0,-7.494,1.0,0.0294,0.458,0.0,0.116,0.199,135.979
4828,0.792,0.451,1.0,-6.473,1.0,0.101,0.211,0.0,0.12,0.365,122.997
4829,0.865,0.718,8.0,-3.882,1.0,0.204,0.0023,7.62e-05,0.264,0.476,153.548
4830,0.545,0.534,8.0,-6.874,0.0,0.047,0.235,0.0,0.345,0.24,140.021
4831,0.687,0.829,3.0,-4.204,0.0,0.26,0.0124,0.0,0.107,0.154,133.854
4832,0.794,0.632,0.0,-6.163,1.0,0.0649,0.142,0.0,0.128,0.355,145.926
4833,0.809,0.685,2.0,-7.916,1.0,0.045,0.11,0.00363,0.183,0.827,130.008
4834,0.906,0.444,4.0,-8.692,0.0,0.384,0.136,6.44e-05,0.173,0.678,140.063
4835,0.592,0.701,10.0,-4.014,0.0,0.0858,0.0451,0.0,0.327,0.282,129.501
4836,0.538,0.52,7.0,-11.063,0.0,0.737,0.308,0.0,0.214,0.551,180.274
4837,0.843,0.359,0.0,-7.417,1.0,0.461,0.069,0.0,0.12,0.156,81.987
4838,0.812,0.621,5.0,-8.3,1.0,0.0515,0.244,0.0,0.099,0.847,77.998
4839,0.755,0.629,0.0,-8.284,1.0,0.312,0.32,0.0,0.126,0.591,143.083
4840,0.87,0.599,1.0,-6.194,0.0,0.347,0.0397,0.0,0.294,0.796,142.113
4841,0.78,0.816,10.0,-5.318,0.0,0.288,0.296,0.0,0.139,0.555,119.975
4842,0.7,0.693,2.0,-6.553,1.0,0.14,0.00375,0.0,0.314,0.525,133.981
4843,0.618,0.727,3.0,-7.224,0.0,0.208,0.0312,0.0,0.196,0.401,164.992
4844,0.82,0.809,4.0,-6.759,0.0,0.251,0.443,0.00175,0.0613,0.737,83.011
4845,0.729,0.739,8.0,-9.5,0.0,0.338,0.696,9.37e-06,0.164,0.749,90.306
4846,0.779,0.694,9.0,-9.376,1.0,0.2,0.281,1.36e-05,0.109,0.569,82.861
4847,0.763,0.786,10.0,-6.472,0.0,0.229,0.0146,0.0114,0.0817,0.504,93.857
4848,0.804,0.718,11.0,-3.902,0.0,0.0831,0.0595,0.0,0.387,0.323,106.097
4849,0.694,0.626,9.0,-8.185,1.0,0.278,0.108,0.0,0.343,0.695,135.966
4850,0.818,0.803,1.0,-4.282,1.0,0.0797,0.034,0.0,0.153,0.632,106.97
4851,0.801,0.521,4.0,-9.871,0.0,0.28,0.0136,0.0,0.179,0.412,108.025
4852,0.631,0.732,1.0,-4.706,1.0,0.203,0.0304,0.0,0.261,0.549,151.779
4853,0.699,0.66,6.0,-7.013,0.0,0.0861,0.00365,0.0,0.139,0.689,145.937
4854,0.672,0.434,9.0,-15.218,0.0,0.765,0.501,0.000125,0.272,0.54,129.209
4855,0.784,0.728,0.0,-4.549,0.0,0.0539,0.34,0.0,0.222,0.713,110.165
4856,0.885,0.94,1.0,-5.908,1.0,0.0913,0.161,0.0,0.0675,0.773,110.005
4857,0.918,0.52,7.0,-10.291,0.0,0.401,0.173,0.0,0.153,0.672,129.956
4858,0.705,0.65,1.0,-4.41,0.0,0.356,0.0277,0.0,0.367,0.53,85.023
4859,0.679,0.638,5.0,-3.122,0.0,0.316,0.027,1.79e-05,0.0909,0.709,180.36
4860,0.341,0.64,5.0,-4.432,1.0,0.0378,0.192,4.61e-05,0.268,0.351,86.006
4861,0.743,0.829,9.0,-3.844,1.0,0.0346,0.00426,5.81e-05,0.0231,0.944,105.992
4862,0.412,0.371,1.0,-10.24,0.0,0.0335,0.115,0.079,0.334,0.482,149.876
4863,0.42,0.43,1.0,-6.938,1.0,0.0267,0.73,1.13e-06,0.111,0.273,184.12
4864,0.61,0.208,3.0,-11.879,1.0,0.0319,0.846,0.0,0.152,0.686,94.525
4865,0.521,0.691,4.0,-5.754,1.0,0.221,0.138,0.0,0.0957,0.553,117.056
4866,0.153,0.347,7.0,-6.981,1.0,0.031,0.777,1.24e-05,0.119,0.166,76.007
4867,0.653,0.415,0.0,-7.489,1.0,0.0288,0.147,0.0,0.0759,0.762,91.977
4868,0.339,0.214,4.0,-11.714,1.0,0.0375,0.908,7.47e-06,0.341,0.363,94.775
4869,0.702,0.588,5.0,-5.914,1.0,0.0563,0.634,0.0,0.198,0.849,122.945
4870,0.497,0.312,11.0,-9.088,0.0,0.0269,0.302,0.0,0.0968,0.177,105.036
4871,0.58,0.897,1.0,-3.284,1.0,0.0525,0.0721,0.0,0.946,0.79,102.012
4872,0.657,0.571,9.0,-6.52,1.0,0.0379,0.6,0.0,0.195,0.798,126.004
4873,0.666,0.543,6.0,-9.188,0.0,0.0446,0.511,0.0,0.0911,0.881,161.947
4874,0.411,0.356,2.0,-8.822,1.0,0.0273,0.675,0.0,0.115,0.245,176.078
4875,0.711,0.589,7.0,-7.639,1.0,0.124,0.307,0.0,0.32,0.737,132.828
4876,0.435,0.199,7.0,-10.437,1.0,0.0294,0.91,0.0,0.101,0.428,98.127
4877,0.446,0.136,6.0,-10.101,1.0,0.0314,0.611,0.0,0.206,0.433,79.486
4878,0.379,0.18,1.0,-12.747,1.0,0.0274,0.759,3e-05,0.107,0.205,75.684
4879,0.428,0.626,4.0,-6.639,0.0,0.0339,0.222,8.22e-05,0.277,0.379,86.02
4880,0.399,0.721,4.0,-5.562,0.0,0.0523,0.0621,0.00282,0.278,0.113,160.125
4881,0.558,0.837,3.0,-4.405,1.0,0.0633,0.418,0.0,0.0821,0.488,117.963
4882,0.595,0.696,10.0,-5.921,0.0,0.0417,0.276,0.0,0.411,0.533,88.013
4883,0.532,0.899,0.0,-5.935,0.0,0.244,0.531,0.000146,0.0957,0.436,85.0
4884,0.6,0.653,1.0,-8.309,0.0,0.0594,0.0953,0.0,0.122,0.43,119.994
4885,0.423,0.857,2.0,-5.173,1.0,0.0687,0.188,2.63e-05,0.105,0.196,75.024
4886,0.524,0.427,1.0,-9.57,0.0,0.0297,0.098,0.000273,0.129,0.0379,100.024
4887,0.382,0.589,6.0,-5.991,1.0,0.0359,0.484,0.0,0.131,0.511,65.627
4888,0.565,0.654,1.0,-6.826,0.0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968
4889,0.534,0.842,2.0,-7.031,0.0,0.0925,0.0904,0.0388,0.203,0.441,138.004
4890,0.586,0.593,6.0,-8.394,1.0,0.0329,0.636,0.000131,0.115,0.668,111.942
4891,0.493,0.946,0.0,-4.304,0.0,0.124,0.0744,4.89e-05,0.351,0.134,135.955
4892,0.375,0.416,0.0,-7.149,1.0,0.0283,0.778,2.48e-06,0.23,0.271,134.923
4893,0.543,0.718,2.0,-7.696,1.0,0.0303,0.445,0.161,0.142,0.689,169.966
4894,0.356,0.872,2.0,-7.837,1.0,0.068,0.00417,0.00975,0.0997,0.607,166.3
4895,0.776,0.541,8.0,-7.289,1.0,0.04,0.49,0.0,0.169,0.735,123.991
4896,0.408,0.499,6.0,-7.16,1.0,0.0547,0.44,4.04e-06,0.595,0.501,82.157
4897,0.533,0.862,2.0,-4.488,1.0,0.0678,0.0205,0.000145,0.319,0.576,183.077
4898,0.518,0.775,6.0,-5.897,0.0,0.0303,9.93e-05,0.00013,0.336,0.422,107.026
4899,0.546,0.878,7.0,-5.137,1.0,0.0525,0.0133,0.0,0.135,0.35,119.945
4900,0.627,0.623,0.0,-6.613,1.0,0.0267,0.0476,1.09e-06,0.149,0.454,147.983
4901,0.53,0.835,4.0,-5.464,0.0,0.0477,0.0151,2.91e-06,0.0946,0.608,158.888
4902,0.461,0.384,2.0,-9.005,1.0,0.0306,0.704,1.24e-05,0.123,0.424,201.705
4903,0.613,0.914,1.0,-4.152,1.0,0.0366,0.00113,5.14e-06,0.302,0.752,101.026
4904,0.604,0.45,3.0,-6.984,1.0,0.0264,0.354,0.000169,0.108,0.424,109.911
4905,0.687,0.578,9.0,-6.686,1.0,0.0239,0.0106,3.78e-05,0.192,0.751,97.0
4906,0.653,0.542,9.0,-7.542,1.0,0.0279,0.00567,0.00193,0.102,0.631,140.012
4907,0.578,0.554,0.0,-8.469,1.0,0.0294,0.134,8.07e-05,0.0654,0.324,121.022
4908,0.43,0.892,0.0,-4.021,1.0,0.0322,0.0128,0.417,0.142,0.5,140.042
4909,0.484,0.782,9.0,-5.407,0.0,0.0273,0.0581,0.153,0.284,0.565,104.104
4910,0.419,0.856,2.0,-5.443,1.0,0.0298,0.00928,0.0964,0.124,0.721,152.009
4911,0.431,0.731,0.0,-6.397,1.0,0.0264,0.181,0.0644,0.0814,0.728,105.279
4912,0.407,0.765,9.0,-6.104,1.0,0.0313,0.385,0.00271,0.0693,0.689,121.087
4913,0.488,0.706,9.0,-6.358,1.0,0.0252,0.268,0.869,0.173,0.343,98.045
4914,0.512,0.788,2.0,-6.45,1.0,0.0338,0.198,0.852,0.148,0.662,131.014
4915,0.492,0.64,9.0,-6.034,1.0,0.0291,0.0979,0.147,0.16,0.449,135.008
4916,0.546,0.671,0.0,-7.004,1.0,0.0288,0.0199,0.63,0.316,0.377,116.986
4917,0.534,0.794,2.0,-5.775,1.0,0.0303,0.0838,0.62,0.0962,0.3,128.745
4918,0.515,0.783,11.0,-8.988,0.0,0.062,0.046,0.0267,0.165,0.647,145.034
4919,0.57,0.704,1.0,-8.32,1.0,0.0314,0.0104,0.455,0.0905,0.437,115.041
4920,0.447,0.376,0.0,-9.458,1.0,0.0336,0.725,0.0617,0.113,0.225,139.143
4921,0.496,0.724,9.0,-7.964,0.0,0.0433,0.0963,0.0261,0.118,0.369,139.913
4922,0.4,0.934,9.0,-6.588,0.0,0.0569,0.0423,0.00166,0.39,0.576,139.938
4923,0.642,0.516,5.0,-9.691,1.0,0.0292,0.214,0.312,0.112,0.346,127.018
4924,0.575,0.559,0.0,-8.264,1.0,0.0378,0.036,0.208,0.12,0.377,139.963
4925,0.172,0.394,0.0,-13.73,1.0,0.0346,0.494,0.673,0.237,0.0621,169.999
4926,0.626,0.385,9.0,-9.095,0.0,0.0484,0.116,0.0283,0.17,0.535,135.22
4927,0.53,0.818,7.0,-7.739,1.0,0.0518,0.389,0.766,0.287,0.487,135.987
4928,0.519,0.557,0.0,-8.977,1.0,0.0315,0.0624,0.347,0.11,0.309,134.874
4929,0.341,0.616,1.0,-10.399,0.0,0.0315,0.000158,0.233,0.113,0.411,141.521
4930,0.53,0.762,4.0,-7.977,1.0,0.0277,1.02e-05,0.727,0.137,0.302,116.964
4931,0.243,0.736,2.0,-7.032,1.0,0.0328,2.58e-05,0.759,0.365,0.236,131.418
4932,0.691,0.636,2.0,-8.491,1.0,0.0247,0.00179,0.695,0.321,0.61,109.984
4933,0.555,0.502,0.0,-7.648,1.0,0.0286,0.0061,0.0708,0.157,0.239,111.359
4934,0.517,0.572,4.0,-7.267,0.0,0.0292,0.00202,0.677,0.101,0.176,117.933
4935,0.346,0.376,4.0,-11.135,1.0,0.0337,0.633,0.515,0.1,0.243,109.996
4936,0.652,0.374,6.0,-8.796,0.0,0.0259,0.149,0.676,0.112,0.396,113.011
4937,0.498,0.418,2.0,-9.426,1.0,0.0373,0.00818,0.0678,0.375,0.561,171.296
4938,0.45,0.271,4.0,-12.673,1.0,0.0446,0.442,0.00125,0.141,0.205,112.913
4939,0.529,0.26,6.0,-13.71,1.0,0.0324,0.861,0.0172,0.164,0.389,85.273
4940,0.55,0.611,0.0,-9.28,1.0,0.0341,0.338,0.00201,0.414,0.449,123.177
4941,0.349,0.714,9.0,-6.521,0.0,0.0487,0.139,0.0,0.137,0.393,84.195
4942,0.492,0.723,0.0,-5.627,1.0,0.0319,0.292,2.36e-06,0.262,0.532,135.289
4943,0.192,0.834,9.0,-5.08,1.0,0.0715,0.0211,0.0,0.358,0.716,186.042
4944,0.263,0.429,4.0,-13.942,1.0,0.0355,0.422,0.28,0.149,0.527,114.999
4945,0.441,0.0524,0.0,-15.707,1.0,0.0364,0.723,0.738,0.142,0.0979,86.473
4946,0.601,0.687,7.0,-8.923,0.0,0.0489,0.828,0.00346,0.113,0.671,83.349
4947,0.502,0.33,0.0,-15.201,1.0,0.0283,0.865,0.0247,0.122,0.394,100.911
4948,0.469,0.428,0.0,-7.355,1.0,0.0253,0.528,1.8e-05,0.152,0.33,100.761
4949,0.351,0.33,6.0,-13.505,1.0,0.0267,0.696,0.667,0.111,0.219,98.068
4950,0.482,0.26,1.0,-13.238,1.0,0.0352,0.827,0.000334,0.107,0.551,86.564
4951,0.375,0.9,10.0,-6.287,0.0,0.13,0.108,0.198,0.296,0.623,186.22
4952,0.454,0.708,0.0,-10.298,1.0,0.0838,0.19,0.00433,0.141,0.275,154.548
4953,0.603,0.868,11.0,-7.879,0.0,0.0887,0.0136,7.04e-06,0.0767,0.679,131.532
4954,0.38,0.763,9.0,-11.383,1.0,0.0465,9.69e-05,0.0248,0.592,0.522,160.611
4955,0.38,0.395,7.0,-12.695,1.0,0.0388,0.541,0.0216,0.0852,0.576,152.081
4956,0.483,0.751,7.0,-10.535,1.0,0.034,0.126,0.0421,0.13,0.438,161.458
4957,0.396,0.877,4.0,-8.837,0.0,0.046,0.0139,0.235,0.287,0.611,168.349
4958,0.586,0.781,11.0,-10.052,0.0,0.235,0.0142,0.00105,0.0673,0.755,80.753
4959,0.495,0.781,9.0,-10.51,1.0,0.0345,0.00938,0.00745,0.107,0.699,142.266
4960,0.406,0.866,7.0,-9.198,1.0,0.067,0.113,5.81e-05,0.122,0.594,169.513
4961,0.343,0.471,2.0,-11.944,1.0,0.0584,0.11,8.92e-05,0.105,0.294,184.051
4962,0.419,0.35,11.0,-14.944,0.0,0.0382,0.381,0.789,0.104,0.285,125.727
4963,0.356,0.847,7.0,-10.427,1.0,0.0843,0.0843,0.0377,0.17,0.433,100.807
4964,0.242,0.721,9.0,-5.791,1.0,0.0575,0.00318,0.226,0.227,0.0309,159.849
4965,0.517,0.839,0.0,-3.521,1.0,0.0287,0.0014,0.000365,0.108,0.416,94.015
4966,0.212,0.188,4.0,-13.961,0.0,0.0375,0.794,0.00133,0.15,0.0853,81.023
4967,0.121,0.0611,7.0,-25.179,1.0,0.0413,0.988,0.957,0.2,0.0471,80.239
4968,0.598,0.764,7.0,-7.767,0.0,0.0385,2.42e-05,0.00131,0.0782,0.755,110.011
4969,0.525,0.949,8.0,-4.44,1.0,0.0579,0.00288,5.44e-06,0.117,0.334,130.115
4970,0.703,0.446,2.0,-8.723,1.0,0.143,0.0735,0.333,0.072,0.689,77.064
4971,0.663,0.873,0.0,-4.915,1.0,0.0328,0.0268,0.0108,0.261,0.962,162.024
4972,0.868,0.669,2.0,-7.918,0.0,0.0356,0.047,0.0134,0.0959,0.779,126.034
4973,0.566,0.593,11.0,-7.348,1.0,0.0349,0.0206,0.0654,0.121,0.806,111.0
4974,0.652,0.573,8.0,-8.338,0.0,0.0513,0.0429,0.479,0.149,0.837,78.011
4975,0.777,0.628,11.0,-6.019,0.0,0.0298,0.00124,0.0211,0.101,0.712,138.025
4976,0.768,0.833,10.0,-4.649,0.0,0.0367,0.0255,6.15e-05,0.0975,0.858,120.006
4977,0.467,0.531,5.0,-8.482,0.0,0.0301,0.213,0.0246,0.137,0.317,121.964
4978,0.666,0.473,5.0,-10.06,0.0,0.0454,0.154,0.00317,0.109,0.409,75.002
4979,0.733,0.637,11.0,-5.229,0.0,0.0303,0.033,1.09e-06,0.0833,0.824,133.007
4980,0.533,0.545,6.0,-7.284,0.0,0.0323,0.109,0.0021,0.298,0.244,82.992
4981,0.604,0.621,7.0,-8.123,0.0,0.0343,0.463,0.00247,0.222,0.259,139.966
4982,0.712,0.625,4.0,-5.619,0.0,0.197,0.264,5.86e-06,0.0984,0.303,132.834
4983,0.793,0.712,11.0,-6.498,0.0,0.0395,0.011,0.0,0.0468,0.741,120.864
4984,0.396,0.469,5.0,-10.151,1.0,0.0337,0.539,0.00334,0.0961,0.308,147.362
4985,0.417,0.382,10.0,-9.744,0.0,0.0363,0.204,0.0176,0.149,0.101,134.754
4986,0.596,0.725,9.0,-6.756,1.0,0.0492,0.0562,1.69e-05,0.114,0.213,130.941
4987,0.628,0.786,0.0,-5.743,1.0,0.0564,0.0657,2.36e-05,0.187,0.493,103.043
4988,0.625,0.466,1.0,-8.958,1.0,0.0503,0.361,0.0151,0.151,0.488,89.995
4989,0.718,0.728,11.0,-4.563,0.0,0.0332,0.0159,0.000772,0.125,0.584,108.018
4990,0.755,0.41,11.0,-9.717,0.0,0.0962,0.668,1.62e-05,0.12,0.483,160.084
4991,0.574,0.363,9.0,-11.109,0.0,0.0351,0.882,0.302,0.154,0.198,91.012
4992,0.771,0.776,0.0,-7.953,1.0,0.0372,0.402,0.335,0.101,0.961,107.485
4993,0.851,0.47,9.0,-10.733,1.0,0.0508,0.823,0.00413,0.306,0.628,115.051
4994,0.673,0.62,10.0,-9.41,0.0,0.0352,0.437,0.0288,0.096,0.702,119.987
4995,0.584,0.168,11.0,-20.482,0.0,0.0309,0.744,0.00148,0.0979,0.267,129.986
4996,0.673,0.137,0.0,-16.161,1.0,0.0401,0.388,4.78e-05,0.0508,0.0838,102.921
4997,0.528,0.338,5.0,-9.034,1.0,0.0506,0.44,0.0472,0.094,0.323,84.771
4998,0.563,0.383,4.0,-17.707,0.0,0.0411,0.518,0.0,0.0734,0.487,133.981
4999,0.745,0.876,5.0,-5.655,0.0,0.0285,0.0057,1.09e-06,0.147,0.931,115.978
5000,0.858,0.558,0.0,-5.682,0.0,0.0406,0.544,0.00706,0.0966,0.742,92.005
5001,0.794,0.701,2.0,-4.946,1.0,0.0332,0.055,0.76,0.101,0.498,115.006
5002,0.784,0.672,7.0,-4.476,1.0,0.0391,0.183,0.0127,0.0572,0.718,119.975
5003,0.7,0.742,5.0,-4.695,1.0,0.0322,0.00946,0.29,0.101,0.457,123.016
5004,0.614,0.883,9.0,-3.657,0.0,0.0421,0.00175,0.634,0.0744,0.9,82.519
5005,0.452,0.866,9.0,-3.003,1.0,0.0492,0.00176,0.0224,0.116,0.491,110.746
5006,0.147,0.866,0.0,-4.009,1.0,0.048,0.000437,0.0192,0.0833,0.283,182.7
5007,0.473,0.698,9.0,-2.265,1.0,0.0373,0.00222,0.429,0.362,0.553,132.982
5008,0.36,0.823,0.0,-2.294,1.0,0.0495,0.0142,0.955,0.358,0.45,137.911
5009,0.622,0.732,11.0,-6.407,1.0,0.0485,0.452,0.00886,0.116,0.698,150.077
5010,0.457,0.757,1.0,-5.177,1.0,0.032,0.0206,0.0,0.146,0.417,102.961
5011,0.45,0.426,6.0,-13.413,0.0,0.0721,0.271,0.475,0.117,0.567,159.864
5012,0.538,0.614,4.0,-11.037,1.0,0.0765,0.111,0.0654,0.134,0.428,124.056
5013,0.32,0.522,1.0,-9.763,0.0,0.0393,0.146,0.0526,0.118,0.0977,132.702
5014,0.585,0.879,5.0,-5.036,0.0,0.0325,0.00457,0.000376,0.23,0.385,107.024
5015,0.383,0.739,11.0,-5.672,1.0,0.0398,0.0337,0.0527,0.211,0.229,104.957
5016,0.579,0.755,10.0,-6.416,0.0,0.0412,0.00296,0.246,0.0933,0.518,127.93
5017,0.722,0.501,10.0,-10.255,0.0,0.0493,0.0108,0.123,0.125,0.502,110.014
5018,0.458,0.821,9.0,-5.501,1.0,0.048,0.00124,0.0235,0.0918,0.458,163.004
5019,0.505,0.783,3.0,-7.268,0.0,0.0431,0.00286,0.0443,0.263,0.405,135.951
5020,0.609,0.754,1.0,-7.438,1.0,0.0322,0.002,0.0154,0.0936,0.461,126.002
5021,0.572,0.785,3.0,-5.113,0.0,0.0307,0.00175,7.01e-05,0.188,0.27,133.974
5022,0.397,0.551,11.0,-9.679,1.0,0.0351,0.00757,0.0131,0.128,0.112,93.987
5023,0.604,0.786,7.0,-6.742,0.0,0.0292,0.00384,0.0181,0.0927,0.445,129.98
5024,0.359,0.649,3.0,-7.06,1.0,0.0349,0.107,0.0124,0.0555,0.133,111.709
5025,0.52,0.655,3.0,-6.516,1.0,0.0393,0.104,0.00347,0.124,0.289,126.593
5026,0.316,0.803,8.0,-7.143,0.0,0.0543,0.0173,0.166,0.36,0.308,117.195
5027,0.375,0.657,8.0,-6.661,0.0,0.0251,0.0161,0.00115,0.13,0.182,96.041
5028,0.38,0.882,11.0,-5.627,1.0,0.0494,0.00121,0.0699,0.107,0.418,123.609
5029,0.241,0.367,7.0,-9.814,1.0,0.042,0.804,8.98e-05,0.0836,0.156,81.561
5030,0.393,0.725,2.0,-6.16,0.0,0.052,0.000429,1.16e-06,0.246,0.327,116.547
5031,0.479,0.411,1.0,-8.833,1.0,0.0282,0.557,0.000528,0.0797,0.316,89.782
5032,0.434,0.507,7.0,-6.627,1.0,0.029,0.0098,0.023,0.0963,0.15,110.066
5033,0.381,0.419,2.0,-10.979,1.0,0.0264,0.305,0.00133,0.378,0.0623,101.029
5034,0.687,0.195,0.0,-12.612,1.0,0.0603,0.859,0.0,0.226,0.402,125.949
5035,0.556,0.375,0.0,-10.216,1.0,0.0265,0.605,0.000186,0.104,0.244,97.471
5036,0.615,0.937,9.0,-5.019,1.0,0.0423,0.0105,0.0658,0.0878,0.39,105.972
5037,0.454,0.849,0.0,-5.757,0.0,0.0488,0.000415,0.284,0.142,0.391,127.962
5038,0.403,0.742,6.0,-5.47,1.0,0.0357,0.0788,0.0862,0.0995,0.48,135.09
5039,0.566,0.0461,2.0,-16.27,1.0,0.0365,0.885,0.0,0.109,0.103,85.055
